,catchment3,catchment4,catchment5,catchment6,catchment_1,catchment_2
1401,[0.00233273],0,[0.00136945],[0.00138301],[0.00154184],[0.00238934]
1402,[0.0021209],0,[0.00124622],[0.00125826],[0.00140241],[0.002173]
1403,[0.00182953],0,[0.0010744],[0.00108499],[0.0012093],[0.00187397]
1404,[0.00157042],0,[0.00092212],[0.00093134],[0.00103848],[0.00160842]
1405,[0.0014085],0,[0.00082799],[0.00083591],[0.0009318],[0.0014446]
1406,[0.00110389],0,[0.0006476],[0.00065428],[0.00072937],[0.00112976]
1407,[0.00070668],0,[0.00041473],[0.00041855],[0.00046714],[0.00072367]
1408,[0.00041273],0,[0.00024236],[0.00024515],[0.00027277],[0.00042298]
1409,[0.00039041],0,[0.00022856],[0.0002312],[0.00025745],[0.0003993]
1410,[0.00028749],0,[0.00016911],[0.00017078],[0.00019066],[0.0002951]
1411,[0.00014928],0,[8.7366394e-05],[8.81143534e-05],[9.94183198e-05],[0.00015314]
1412,[7.52670064e-05],0,[4.42476743e-05],[4.49582358e-05],[4.98002038e-05],[7.72474278e-05]
1413,0,0,0,0,0,0
1414,0,0,0,0,0,0
1415,0,0,0,0,0,0
1416,0,0,0,0,0,0
1417,0,0,0,0,0,0
1418,0,0,0,0,0,0
1419,0,0,0,0,0,0
1420,0,0,0,0,0,0
1421,0,0,0,0,0,0
1422,0,0,0,0,0,0
1423,0,0,0,0,0,0
1424,0,0,0,0,0,0
1425,0,0,0,0,0,0
1426,0,0,0,0,0,0
1427,0,0,0,0,0,0
1428,0,0,0,0,0,0
1429,0,0,0,0,0,0
1430,0,0,0,0,0,0
1431,0,0,0,0,0,0
1432,0,0,0,0,0,0
1433,0,0,0,0,0,0
1434,0,0,0,0,0,0
1435,0,0,0,0,0,0
1436,0,0,0,0,0,0
1437,0,0,[0.],[0.],0,[0.]
1438,0,0,0,0,0,0
1439,0,0,0,0,0,0
1440,0,0,0,0,0,0
1441,0,0,0,0,0,0
1442,0,0,0,0,0,0
1443,0,0,0,0,0,0
1444,0,0,0,0,0,0
1445,0,0,0,0,0,0
1446,0,0,0,0,0,0
1447,0,0,0,0,0,0
1448,0,0,0,0,0,0
1449,0,0,0,0,0,0
1450,0,0,0,0,0,0
1451,0,0,0,0,0,0
1452,0,0,0,0,0,0
1453,0,0,0,0,0,0
1454,0,0,0,0,0,0
1455,0,0,0,0,0,0
1456,0,0,0,0,0,0
1457,[0.0151632],0,[0.00890501],[0.00898925],[0.01002035],[0.01553217]
1458,[0.03597806],0,[0.02112777],[0.02132826],[0.02377442],[0.03685256]
1459,[0.03051472],0,[0.01791905],[0.01809014],[0.02016464],[0.03125704]
1460,[0.02643735],0,[0.01552531],[0.01567268],[0.01746993],[0.02708106]
1461,[0.11601634],0,[0.06812856],[0.06877738],[0.07666292],[0.11883748]
1462,[0.10037377],0,[0.05894243],[0.0595032],[0.0663256],[0.10281376]
1463,[0.08574835],0,[0.05035375],[0.05083258],[0.05666184],[0.087833]
1464,[0.07344297],0,[0.04312789],[0.04353813],[0.04853005],[0.07522879]
1465,[0.06399785],0,[0.03758168],[0.03793939],[0.04228916],[0.06555455]
1466,[0.05595837],0,[0.03286034],[0.03317321],[0.03697695],[0.0573193]
1467,[0.04572627],0,[0.02685201],[0.02710795],[0.03021607],[0.04683888]
1468,[0.04082094],0,[0.02397118],[0.02420001],[0.02697414],[0.04181389]
1469,[0.03625185],0,[0.02128832],[0.02149138],[0.02395495],[0.03713366]
1470,[0.03043027],0,[0.01786939],[0.01803956],[0.02010785],[0.03117027]
1471,[0.02475404],0,[0.01453633],[0.01467441],[0.01635708],[0.02535596]
1472,[0.01877026],0,[0.01102286],[0.01112707],[0.01240381],[0.01922751]
1473,[0.0137023],0,[0.00804644],[0.00812354],[0.00905509],[0.01403644]
1474,[0.01021789],0,[0.00599976],[0.006057],[0.00675158],[0.01046625]
1475,[0.00778969],0,[0.00457432],[0.00461691],[0.00514703],[0.00797846]
1476,[0.00612819],0,[0.0035984],[0.00363296],[0.00404897],[0.00627634]
1477,[0.0035692],0,[0.00209591],[0.0021161],[0.00235884],[0.00365604]
1478,[0.00228383],0,[0.00134078],[0.00135407],[0.00150885],[0.00233936]
1479,[0.00036943],0,[0.00021737],[0.00021904],[0.00024478],[0.00037922]
1480,0,0,0,0,0,0
1481,0,0,0,0,0,0
1482,0,0,0,0,0,0
1483,0,0,0,0,0,0
1484,0,0,0,0,0,0
1485,0,0,0,0,0,0
1486,0,0,0,0,0,0
1487,[0.0705788],0,[0.04144524],[0.04183864],[0.04663695],[0.07229393]
1488,[0.05911698],0,[0.03471535],[0.03504443],[0.03906285],[0.06055344]
1489,[0.0503393],0,[0.02956028],[0.02984174],[0.03326331],[0.05156326]
1490,[0.04314196],0,[0.02533435],[0.02557563],[0.02850769],[0.044191]
1491,[0.03425493],0,[0.0201151],[0.0203064],[0.02263443],[0.03508809]
1492,[0.00310536],0,[0.00182329],[0.00184076],[0.0020517],[0.00318082]
1493,[0.00150116],0,[0.00088046],[0.00088948],[0.0009913],[0.00153663]
1494,[0.07665495],0,[0.04501442],[0.04544166],[0.0506526],[0.07851834]
1495,[0.83956289],0,[0.49301976],[0.49770755],[0.55477387],[0.85997879]
1496,[0.65062554],0,[0.38206911],[0.38570201],[0.42992583],[0.66644634]
1497,[1.62060586],0,[0.95167436],[0.96072253],[1.07087774],[1.66001299]
1498,[1.2430474],0,[0.72995983],[0.73690111],[0.82139245],[1.27327491]
1499,[0.96034797],0,[0.56394873],[0.56931136],[0.63458679],[0.98370055]
1500,[0.61862697],0,[0.36327832],[0.36673267],[0.40878197],[0.63367005]
1501,[0.43275299],0,[0.25412678],[0.25654326],[0.28595757],[0.44327502]
1502,[0.29756066],0,[0.17473774],[0.17639907],[0.1966246],[0.30479604]
1503,[0.19407057],0,[0.11396496],[0.11504874],[0.12823983],[0.19879017]
1504,[0.11237301],0,[0.06598919],[0.06661695],[0.07425498],[0.11510612]
1505,[0.02997129],0,[0.01759942],[0.01776702],[0.01980448],[0.0306993]
1506,0,0,0,0,0,0
1507,0,0,0,0,0,0
1508,0,0,0,0,0,0
1509,0,0,0,0,0,0
1510,[0.39437209],0,[0.23158755],[0.23379043],[0.26059644],[0.40396028]
1511,[0.27267254],0,[0.16012196],[0.16164607],[0.18017883],[0.27930299]
1512,[0.17592857],0,[0.10331142],[0.10429432],[0.11625131],[0.18020658]
1513,[0.07970703],0,[0.04680578],[0.04725179],[0.05266863],[0.08164407]
1514,[0.02433106],0,[0.01428819],[0.0144238],[0.01607806],[0.02492282]
1515,0,0,0,0,0,0
1516,0,0,0,0,0,0
1517,0,0,0,0,0,0
1518,0,0,0,0,0,0
1519,[1.13280476],0,[0.66522222],[0.67154864],[0.74854569],[1.16035293]
1520,[0.79099696],0,[0.46450041],[0.46891838],[0.52268195],[0.81023224]
1521,[0.5162524],0,[0.30316054],[0.30604431],[0.34113347],[0.52880518]
1522,[0.06753477],0,[0.03965794],[0.04003543],[0.04462492],[0.06917673]
1523,[0.0357961],0,[0.02101995],[0.0212202],[0.0236528],[0.0366652]
1524,0,0,0,0,0,0
1525,0,0,0,0,0,0
1526,0,0,0,0,0,0
1527,0,0,0,0,0,0
1528,0,0,0,0,0,0
1529,0,0,0,0,0,0
1530,[0.37605915],0,[0.22083432],[0.22293442],[0.24849621],[0.38520341]
1531,[1.01077158],0,[0.59355972],[0.59920409],[0.66790754],[1.03535134]
1532,[2.30945959],0,[1.35619263],[1.36908921],[1.52606536],[2.36561932]
1533,[1.6399056],0,[0.96300768],[0.9721653],[1.08363231],[1.67978314]
1534,[1.21214302],0,[0.7118111],[0.71858005],[0.80097075],[1.2416187]
1535,[0.75647302],0,[0.44422611],[0.44845037],[0.49986919],[0.77486734]
1536,[0.50465197],0,[0.2963481],[0.29916662],[0.33346878],[0.51692391]
1537,[0.36019871],0,[0.21152136],[0.21353262],[0.23801578],[0.36895836]
1538,[0.24072759],0,[0.14136318],[0.14270778],[0.15907006],[0.24658187]
1539,[0.10785904],0,[0.06333798],[0.0639406],[0.0712722],[0.11048147]
1540,[0.01570478],0,[0.00922189],[0.00930999],[0.01037737],[0.01608672]
1541,0,0,0,0,0,0
1542,0,0,0,0,0,0
1543,[0.37855518],0,[0.22230009],[0.22441452],[0.25014478],[0.38776093]
1544,[0.24652764],0,[0.14476859],[0.14614549],[0.16290234],[0.25252183]
1545,[0.14794371],0,[0.08687665],[0.08770369],[0.09775876],[0.15154061]
1546,[0.02205623],0,[0.01295142],[0.01307499],[0.01457311],[0.02259227]
1547,0,0,0,0,0,0
1548,0,0,0,0,0,0
1549,0,0,0,0,0,0
1550,0,0,0,0,0,0
1551,0,0,0,0,0,0
1552,0,0,0,0,0,0
1553,[0.17700509],0,[0.10394289],[0.10493187],[0.11696303],[0.18130975]
1554,[0.11354541],0,[0.06667727],[0.06731185],[0.07502983],[0.11630638]
1555,[0.0816754],0,[0.04796286],[0.04841829],[0.05397039],[0.08366315]
1556,[0.0311577],0,[0.01829707],[0.01847027],[0.02058829],[0.03191556]
1557,0,0,0,0,0,0
1558,0,0,0,0,0,0
1559,0,0,0,0,0,0
1560,0,0,0,0,0,0
1561,0,0,0,0,0,0
1562,0,0,0,0,0,0
1563,0,0,0,0,0,0
1564,0,0,0,0,0,0
1565,0,0,0,0,0,0
1566,0,0,0,0,0,0
1567,[1.24538142],0,[0.73133124],[0.73828441],[0.82293466],[1.27566654]
1568,[0.94905656],0,[0.5573187],[0.56261765],[0.62712582],[0.97213533]
1569,[0.73254669],0,[0.43017592],[0.43426644],[0.48405886],[0.75035976]
1570,[0.62535656],0,[0.36723116],[0.3707229],[0.41322908],[0.6405647]
1571,[0.42592884],0,[0.25012094],[0.25249882],[0.28145001],[0.43628757]
1572,[0.29240366],0,[0.17170889],[0.17334197],[0.19321683],[0.29951339]
1573,[0.1555605],0,[0.09135097],[0.09221837],[0.10279257],[0.1593436]
1574,[0.07583225],0,[0.044532],[0.04495505],[0.05010957],[0.07767737]
1575,[0.01829047],0,[0.01074152],[0.01084352],[0.01208682],[0.01873676]
1576,0,0,0,0,0,0
1577,0,0,0,0,0,0
1578,0,0,0,0,0,0
1579,0,0,0,0,0,0
1580,0,0,0,0,0,0
1581,0,0,0,0,0,0
1582,0,0,0,0,0,0
1583,0,0,0,0,0,0
1584,0,0,0,0,0,0
1585,0,0,0,0,0,0
1586,0,0,0,0,0,0
1587,0,0,0,0,0,0
1588,0,0,0,0,0,0
1589,0,0,0,0,0,0
1590,0,0,0,0,0,0
1591,0,0,0,0,0,0
1592,0,0,0,0,0,0
1593,0,0,0,0,0,0
1594,0,0,0,0,0,0
1595,0,0,0,0,0,0
1596,0,0,0,0,0,0
1597,0,0,0,0,0,0
1598,[0.08242379],0,[0.04840262],[0.04886257],[0.05446537],[0.0844287]
1599,[0.06698327],0,[0.03933595],[0.03970973],[0.04426243],[0.06861415]
1600,[0.04940513],0,[0.02901339],[0.02928929],[0.03264729],[0.05060824]
1601,[0.03423232],0,[0.02010327],[0.02029377],[0.02262041],[0.03506528]
1602,[0.02672583],0,[0.01569565],[0.01584461],[0.01766068],[0.0273773]
1603,[0.65256645],0,[0.38320983],[0.38685405],[0.43120896],[0.66843532]
1604,[0.51524634],0,[0.30257015],[0.30544753],[0.34046894],[0.52777603]
1605,[0.3729026],0,[0.21898148],[0.22106465],[0.24641054],[0.38197197]
1606,[0.27321354],0,[0.16044101],[0.16196682],[0.18053696],[0.27985822]
1607,[0.20166145],0,[0.11842307],[0.1195491],[0.13325588],[0.20656625]
1608,[0.14710808],0,[0.08638667],[0.0872079],[0.09720765],[0.15068516]
1609,[0.10630434],0,[0.06242594],[0.06301909],[0.07024438],[0.10888965]
1610,[0.0505917],0,[0.02970945],[0.02999242],[0.0334304],[0.0518229]
1611,[0.02510924],0,[0.01474558],[0.01488551],[0.01659231],[0.02572121]
1612,0,0,0,0,0,0
1613,0,0,0,0,0,0
1614,[0.52818312],0,[0.31016747],[0.31311671],[0.34901811],[0.54102803]
1615,[0.40192092],0,[0.23602216],[0.23826627],[0.26558623],[0.41169579]
1616,[0.27835204],0,[0.16345874],[0.16501276],[0.18393268],[0.28512192]
1617,[0.18324982],0,[0.10761102],[0.10863412],[0.12108949],[0.18770662]
1618,[0.11219957],0,[0.06588849],[0.06651421],[0.0741407],[0.11492901]
1619,[0.070593],0,[0.04145488],[0.04184882],[0.04664766],[0.07230986]
1620,[0.58462885],0,[0.34331416],[0.34657868],[0.38631704],[0.59884618]
1621,[0.40904726],0,[0.2402068],[0.24249013],[0.27029451],[0.41899457]
1622,[0.29133982],0,[0.17108511],[0.17271177],[0.19251478],[0.29842515]
1623,[0.16903997],0,[0.09926661],[0.10021046],[0.11170034],[0.17315118]
1624,[0.08348479],0,[0.04902597],[0.04949216],[0.05516613],[0.08551609]
1625,[0.02149579],0,[0.01262342],[0.01274366],[0.01420498],[0.02201957]
1626,[0.78117391],0,[0.45873213],[0.46309375],[0.51619104],[0.8001706]
1627,[0.55581172],0,[0.32639136],[0.32949536],[0.36727483],[0.56932814]
1628,[0.44517952],0,[0.26142487],[0.26391036],[0.29417025],[0.45600594]
1629,[0.28307624],0,[0.16623226],[0.16781257],[0.18705383],[0.28995974]
1630,[0.16866756],0,[0.099047],[0.09998894],[0.11145312],[0.17276898]
1631,[0.05782446],0,[0.0339574],[0.03428025],[0.03821047],[0.05923151]
1632,0,0,0,0,0,0
1633,0,0,0,0,0,0
1634,0,0,0,0,0,0
1635,[1.42168563],0,[0.83486305],[0.84280182],[0.93943521],[1.45625772]
1636,[3.23772477],0,[1.90130299],[1.91938157],[2.13945385],[3.31645715]
1637,[2.40218473],0,[1.41064512],[1.42405845],[1.58733762],[2.46059918]
1638,[1.92459126],0,[1.1301851],[1.14093212],[1.2717483],[1.97139058]
1639,[1.43593049],0,[0.84322721],[0.85124496],[0.94884742],[1.47084799]
1640,[0.9778068],0,[0.57420079],[0.57966111],[0.64612332],[1.00158314]
1641,[0.55185317],0,[0.32406676],[0.32714805],[0.36465797],[0.565272]
1642,[0.22028047],0,[0.12935633],[0.13058613],[0.14555901],[0.2256363]
1643,[2.02317014],0,[1.18807467],[1.199372],[1.33688905],[2.07236709]
1644,[1.54016856],0,[0.90444006],[0.91303957],[1.01772727],[1.57762157]
1645,[0.99608724],0,[0.58493683],[0.59049829],[0.65820408],[1.02030868]
1646,[0.65032839],0,[0.38189445],[0.38552588],[0.42972903],[0.66614129]
1647,[0.27863898],0,[0.16362604],[0.16518135],[0.18412122],[0.2854133]
1648,0,0,0,0,0,0
1649,0,0,0,0,0,0
1650,0,0,0,0,0,0
1651,0,0,0,0,0,0
1652,0,0,0,0,0,0
1653,0,0,0,0,0,0
1654,0,0,0,0,0,0
1655,0,0,0,0,0,0
1656,0,0,0,0,0,0
1657,0,0,0,0,0,0
1658,0,0,0,0,0,0
1659,0,0,0,0,0,0
1660,0,0,0,0,0,0
1661,0,0,0,0,0,0
1662,0,0,0,0,0,0
1663,0,0,0,0,0,0
1664,0,0,0,0,0,0
1665,0,0,0,0,0,0
1666,0,0,0,0,0,0
1667,0,0,0,0,0,0
1668,[0.38500881],0,[0.22609005],[0.22823986],[0.25440901],[0.3943704]
1669,[0.26924123],0,[0.15810719],[0.15961037],[0.1779113],[0.27578782]
1670,[0.21675415],0,[0.12728603],[0.12849586],[0.14322903],[0.2220257]
1671,[0.17430285],0,[0.10235607],[0.10332935],[0.1151769],[0.17854088]
1672,[0.14942543],0,[0.08774779],[0.08858227],[0.09873895],[0.15305983]
1673,[2.39925088],0,[1.40892145],[1.42231819],[1.5853984],[2.45759351]
1674,[2.0451601],0,[1.20098811],[1.21240762],[1.35142004],[2.09489266]
1675,[1.62680582],0,[0.95531587],[0.96439957],[1.07497512],[1.66636485]
1676,[1.20743568],0,[0.70904778],[0.71579032],[0.79786063],[1.23679746]
1677,[0.97526568],0,[0.57270872],[0.57815465],[0.64444493],[0.99898107]
1678,[0.78407615],0,[0.4604356],[0.464814],[0.51810891],[0.80314266]
1679,[0.55179342],0,[0.32403184],[0.32711305],[0.36461862],[0.56521107]
1680,[0.45922606],0,[0.2696729],[0.27223697],[0.30345056],[0.47039249]
1681,[0.30624874],0,[0.17984001],[0.18154973],[0.20236587],[0.31369616]
1682,[0.23312829],0,[0.13690098],[0.13820173],[0.1540481],[0.23879737]
1683,[0.1493717],0,[0.08771522],[0.08854995],[0.09870293],[0.15300345]
1684,[0.06710642],0,[0.03940756],[0.03978273],[0.04434417],[0.06873953]
1685,[0.02583636],0,[0.01517171],[0.01531668],[0.0170723],[0.0264637]
1686,0,0,0,0,0,0
1687,0,0,0,0,0,0
1688,0,0,0,0,0,0
1689,0,0,0,0,0,0
1690,0,0,0,0,0,0
1691,0,0,0,0,0,0
1692,0,0,0,0,0,0
1693,0,0,0,0,0,0
1694,0,0,0,0,0,0
1695,0,0,0,0,0,0
1696,0,0,0,0,0,0
1697,0,0,0,0,0,0
1698,0,0,0,0,0,0
1699,0,0,0,0,0,0
1700,0,0,0,0,0,0
1701,0,0,0,0,0,0
1702,0,0,0,0,0,0
1703,0,0,0,0,0,0
1704,[0.02121669],0,[0.0124591],[0.01257703],[0.01402006],[0.02173224]
1705,[0.01349163],0,[0.00792235],[0.00799732],[0.00891499],[0.01381881]
1706,0,0,0,0,0,0
1707,0,0,0,0,0,0
1708,0,0,0,0,0,0
1709,0,0,0,0,0,0
1710,0,0,0,0,0,0
1711,0,0,0,0,0,0
1712,0,0,0,0,0,0
1713,0,0,0,0,0,0
1714,0,0,0,0,0,0
1715,0,0,0,0,0,0
1716,0,0,0,0,0,0
1717,0,0,0,0,0,0
1718,0,0,0,0,0,0
1719,0,0,0,0,0,0
1720,0,0,0,0,0,0
1721,0,0,0,0,0,0
1722,0,0,0,0,0,0
1723,0,0,0,0,0,0
1724,0,0,0,0,0,0
1725,0,0,0,0,0,0
1726,0,0,0,0,0,0
1727,0,0,0,0,0,0
1728,0,0,0,0,0,0
1729,0,0,0,0,0,0
1730,0,0,0,0,0,0
1731,0,0,0,0,0,0
1732,0,0,0,0,0,0
1733,0,0,0,0,0,0
1734,0,0,0,0,0,0
1735,0,0,0,0,0,0
1736,0,0,0,0,0,0
1737,0,0,0,0,0,0
1738,0,0,0,0,0,0
1739,0,0,0,0,0,0
1740,0,0,0,0,0,0
1741,0,0,0,0,0,0
1742,0,0,0,0,0,0
1743,0,0,0,0,0,0
1744,0,0,0,0,0,0
1745,0,0,0,0,0,0
1746,0,0,0,0,0,0
1747,0,0,0,0,0,0
1748,0,0,0,0,0,0
1749,0,0,0,0,0,0
1750,0,0,0,0,0,0
1751,0,0,0,0,0,0
1752,0,0,0,0,0,0
1753,0,0,0,0,0,0
1754,0,0,0,0,0,0
1755,0,0,0,0,0,0
1756,0,0,0,0,0,0
1757,0,0,0,0,0,0
1758,0,0,0,0,0,0
1759,0,0,0,0,0,0
1760,0,0,0,0,0,0
1761,0,0,0,0,0,0
1762,0,0,0,0,0,0
1763,0,0,0,0,0,0
1764,0,0,0,0,0,0
1765,0,0,0,0,0,0
1766,0,0,0,0,0,0
1767,0,0,0,0,0,0
1768,0,0,0,0,0,0
1769,0,0,0,0,0,0
1770,0,0,0,0,0,0
1771,0,0,0,0,0,0
1772,0,0,0,0,0,0
1773,0,0,0,0,0,0
1774,0,0,0,0,0,0
1775,0,0,0,0,0,0
1776,0,0,0,0,0,0
1777,0,0,0,0,0,0
1778,0,0,0,0,0,0
1779,0,0,0,0,0,0
1780,0,0,0,0,0,0
1781,0,0,0,0,0,0
1782,0,0,0,0,0,0
1783,0,0,0,0,0,0
1784,0,0,0,0,0,0
1785,0,0,0,0,0,0
1786,0,0,0,0,0,0
1787,0,0,0,0,0,0
1788,0,0,0,0,0,0
1789,0,0,0,0,0,0
1790,0,0,0,0,0,0
1791,0,0,0,0,0,0
1792,0,0,0,0,0,0
1793,0,0,0,0,0,0
1794,0,0,0,0,0,0
1795,0,0,0,0,0,0
1796,0,0,0,0,0,0
1797,0,0,0,0,0,0
1798,0,0,0,0,0,0
1799,0,0,0,0,0,0
1800,0,0,0,0,0,0
1801,0,0,0,0,0,0
1802,0,0,0,0,0,0
1803,0,0,0,0,0,0
1804,0,0,0,0,0,0
1805,0,0,0,0,0,0
1806,[0.02293013],0,[0.01346408],[0.01359212],[0.01515141],[0.02348611]
1807,[0.08383986],0,[0.0492331],[0.04970181],[0.05540018],[0.08587763]
1808,[0.25523772],0,[0.14988373],[0.15130956],[0.16865814],[0.26144373]
1809,[1.22713614],0,[0.72061543],[0.72746831],[0.81087814],[1.25697622]
1810,[0.96465633],0,[0.5664785],[0.57186582],[0.63743468],[0.98811259]
1811,[0.67200115],0,[0.3946214],[0.39837383],[0.44405044],[0.68834063]
1812,[0.50878522],0,[0.29877528],[0.30161646],[0.33619943],[0.5211563]
1813,[0.39088413],0,[0.22954047],[0.2317232],[0.25829187],[0.4003883]
1814,[0.32561698],0,[0.19121279],[0.19303113],[0.21516376],[0.33353397]
1815,[0.21611194],0,[0.12690794],[0.12811477],[0.14280423],[0.22136618]
1816,[0.1398586],0,[0.08212973],[0.08291061],[0.09241688],[0.14325967]
1817,[0.06125577],0,[0.03597148],[0.03631318],[0.04047675],[0.06274471]
1818,[0.01441683],0,[0.00846623],[0.00854654],[0.00952658],[0.01476737]
1819,0,0,0,0,0,0
1820,0,0,0,0,0,0
1821,0,0,0,0,0,0
1822,0,0,0,0,0,0
1823,0,0,0,0,0,0
1824,0,0,0,0,0,0
1825,0,0,0,0,0,0
1826,[0.33525498],0,[0.19687309],[0.1987449],[0.22153267],[0.34340689]
1827,[0.28540023],0,[0.16759695],[0.16919069],[0.18858901],[0.29233921]
1828,[0.23998922],0,[0.14093029],[0.14226912],[0.15858142],[0.24582477]
1829,[0.18769019],0,[0.11021823],[0.11126688],[0.12402324],[0.19225425]
1830,[0.12718632],0,[0.07468755],[0.07539736],[0.08404268],[0.13027795]
1831,[0.0811407],0,[0.04764902],[0.04810094],[0.05361663],[0.0831132]
1832,[0.05903019],0,[0.03466497],[0.03499489],[0.03900658],[0.06046602]
1833,[0.02720205],0,[0.01597421],[0.01612589],[0.0179742],[0.02786353]
1834,[0.01432971],0,[0.00841524],[0.00849447],[0.00946862],[0.01467759]
1835,0,0,0,0,0,0
1836,0,0,0,0,0,0
1837,0,0,0,0,0,0
1838,0,0,0,0,0,0
1839,0,0,0,0,0,0
1840,0,0,0,0,0,0
1841,0,0,0,0,0,0
1842,0,0,0,0,0,0
1843,0,0,0,0,0,0
1844,0,0,0,0,0,0
1845,0,0,0,0,0,0
1846,0,0,0,0,0,0
1847,0,0,0,0,0,0
1848,0,0,0,0,0,0
1849,0,0,0,0,0,0
1850,0,0,0,0,0,0
1851,0,0,0,0,0,0
1852,0,0,0,0,0,0
1853,0,0,0,0,0,0
1854,0,0,0,0,0,0
1855,0,0,0,0,0,0
1856,0,0,0,0,0,0
1857,0,0,0,0,0,0
1858,[0.0524394],0,[0.03079309],[0.03108709],[0.03465128],[0.05371395]
1859,[0.20436498],0,[0.1200094],[0.12115131],[0.13504203],[0.20933459]
1860,[0.16487838],0,[0.09682144],[0.09774284],[0.10895011],[0.16888769]
1861,[0.13696358],0,[0.08042938],[0.08119435],[0.09050437],[0.14029394]
1862,[0.11310987],0,[0.06642126],[0.06705279],[0.07474153],[0.11586009]
1863,[0.08436251],0,[0.04954008],[0.05001199],[0.05574607],[0.08641418]
1864,[0.0681604],0,[0.04002567],[0.04040659],[0.0450402],[0.06981802]
1865,[0.04717739],0,[0.0277033],[0.02796746],[0.03117402],[0.04832334]
1866,[0.03680561],0,[0.02161333],[0.02181963],[0.02432084],[0.03770136]
1867,[0.22248357],0,[0.13064951],[0.1318926],[0.1470151],[0.2278936]
1868,[0.15958549],0,[0.09371398],[0.09460513],[0.10545279],[0.16346647]
1869,[0.12419199],0,[0.07293001],[0.07362329],[0.08206519],[0.12721259]
1870,[0.09070885],0,[0.05326696],[0.05377394],[0.05993878],[0.09291376]
1871,[0.07346159],0,[0.04313826],[0.04354829],[0.04854227],[0.0752471]
1872,[0.05073174],0,[0.02979175],[0.03007598],[0.0335238],[0.05196633]
1873,[0.02879636],0,[0.01691039],[0.01707173],[0.01902881],[0.02949748]
1874,[0.01099798],0,[0.00645814],[0.0065196],[0.00726769],[0.01126559]
1875,0,0,0,0,0,0
1876,0,0,0,0,0,0
1877,0,0,0,0,0,0
1878,0,0,0,0,0,0
1879,0,0,0,0,0,0
1880,[0.21901642],0,[0.12861342],[0.12983658],[0.14472348],[0.22434207]
1881,[0.15772125],0,[0.09261956],[0.09349937],[0.10422009],[0.16155661]
1882,[0.54838894],0,[0.32203258],[0.32509485],[0.36236944],[0.56172519]
1883,[0.40303013],0,[0.23667303],[0.23892344],[0.26631801],[0.41283119]
1884,[0.30487659],0,[0.17903388],[0.18073624],[0.20145903],[0.31229052]
1885,[0.24921441],0,[0.14634757],[0.14773905],[0.16467778],[0.2552754]
1886,[0.18203054],0,[0.10689516],[0.10791127],[0.12028387],[0.1864575]
1887,0,0,0,0,0,0
1888,0,0,0,0,0,0
1889,0,0,0,0,0,0
1890,[0.05520079],0,[0.03241555],[0.03272387],[0.03647592],[0.05654357]
1891,[0.03982918],0,[0.02338924],[0.02361138],[0.02631826],[0.04079819]
1892,[0.02956198],0,[0.01736081],[0.01752467],[0.01953433],[0.03028289]
1893,[0.0847496],0,[0.04976841],[0.05024166],[0.05600145],[0.08681095]
1894,[0.06891143],0,[0.04046666],[0.04085223],[0.04553554],[0.07058751]
1895,[0.04638297],0,[0.02723772],[0.02749618],[0.03064888],[0.04751108]
1896,[0.02765893],0,[0.01624215],[0.01639671],[0.01827643],[0.02833134]
1897,[0.01864636],0,[0.01094932],[0.01105319],[0.01232084],[0.01909898]
1898,[0.0119992],0,[0.00704657],[0.00711324],[0.00792916],[0.01229104]
1899,[0.00188349],0,[0.0011066],[0.00111686],[0.00124503],[0.00193076]
1900,0,0,0,0,0,0
1901,0,0,0,0,0,0
1902,0,0,0,0,0,0
1903,0,0,0,0,0,0
1904,0,0,0,0,0,0
1905,0,0,0,0,0,0
1906,0,0,0,0,0,0
1907,0,0,0,0,0,0
1908,0,0,0,0,0,0
1909,0,0,0,0,0,0
1910,0,0,0,0,0,0
1911,0,0,0,0,0,0
1912,0,0,0,0,0,0
1913,0,0,0,0,0,0
1914,0,0,0,0,0,0
1915,0,0,0,0,0,0
1916,0,0,0,0,0,0
1917,0,0,0,0,0,0
1918,[0.04117651],0,[0.02417941],[0.02440854],[0.02720868],[0.04217644]
1919,[0.03578515],0,[0.02101354],[0.02121353],[0.02364537],[0.03665337]
1920,[0.03099021],0,[0.01819804],[0.01837118],[0.02047756],[0.03174257]
1921,[0.0274678],0,[0.01612983],[0.01628337],[0.01815049],[0.02813537]
1922,[0.02275935],0,[0.01336476],[0.01349208],[0.01503841],[0.02331183]
1923,[0.0198515],0,[0.011657],[0.01176785],[0.01311723],[0.02033255]
1924,[0.01756331],0,[0.01031347],[0.01041119],[0.01160549],[0.01798914]
1925,[0.01447132],0,[0.00849797],[0.00857901],[0.00956281],[0.01482279]
1926,[0.01178412],0,[0.00691983],[0.00698586],[0.00778653],[0.01206999]
1927,[0.00966933],0,[0.00567836],[0.00573183],[0.0063897],[0.00990384]
1928,[0.00687937],0,[0.00403902],[0.00407718],[0.00454463],[0.00704488]
1929,[0.00446394],0,[0.00262065],[0.00264511],[0.00294934],[0.00457063]
1930,[0.00306054],0,[0.00179716],[0.00181366],[0.00202181],[0.00313409]
1931,[0.00227908],0,[0.00133833],[0.00135148],[0.00150626],[0.0023338]
1932,[0.00136064],0,[0.00079967],[0.00080626],[0.00089939],[0.00139408]
