Date,Simulated TDS,Threshold,Output
1938-08-22,152.454037,170,0.0914976
1938-08-23,152.5258044,170,0.0914976
1938-08-24,152.5969855,170,0.0914976
1938-08-25,152.6676394,170,0.0914976
1938-08-26,152.738092,170,0.0914976
1938-08-27,152.807883,170,0.0914976
1938-08-28,152.877434,170,0.0914976
1938-08-29,152.9469261,170,0.0914976
1938-08-30,153.0160445,170,0.0914976
1938-08-31,153.0845824,170,0.0914976
1938-09-01,153.1684771,170,0.096336
1938-09-02,153.2386187,170,0.096336
1938-09-03,153.3088617,170,0.096336
1938-09-04,153.3792045,170,0.096336
1938-09-05,153.4496371,170,0.096336
1938-09-06,153.5201632,170,0.096336
1938-09-07,153.5908059,170,0.096336
1938-09-08,153.6615766,170,0.096336
1938-09-09,153.7324492,170,0.096336
1938-09-10,153.80334,170,0.096336
1938-09-11,153.8738099,170,0.096336
1938-09-12,153.9436006,170,0.096336
1938-09-13,154.0122515,170,0.096336
1938-09-14,154.08063,170,0.096336
1938-09-15,154.1488344,170,0.096336
1938-09-16,154.2159328,170,0.096336
1938-09-17,154.2828679,170,0.096336
1938-09-18,154.3494935,170,0.096336
1938-09-19,154.4159028,170,0.096336
1938-09-20,154.4823358,170,0.096336
1938-09-21,154.5479598,170,0.096336
1938-09-22,154.6130784,170,0.096336
1938-09-23,154.6773225,170,0.096336
1938-09-24,154.7415515,170,0.096336
1938-09-25,154.8055304,170,0.096336
1938-09-26,154.8689217,170,0.096336
1938-09-27,154.9323615,170,0.096336
1938-09-28,154.9951642,170,0.096336
1938-09-29,155.0578078,170,0.096336
1938-09-30,155.1199153,170,0.096336
1938-10-01,155.1598592,170,0.094176
1938-10-02,155.216143,170,0.094176
1938-10-03,155.2724127,170,0.094176
1938-10-04,155.3286532,170,0.094176
1938-10-05,155.3845806,170,0.094176
1938-10-06,155.4404324,170,0.094176
1938-10-07,155.496206,170,0.094176
1938-10-08,155.5516689,170,0.094176
1938-10-09,155.6071613,170,0.094176
1938-10-10,155.6625293,170,0.094176
1938-10-11,155.7177707,170,0.094176
1938-10-12,155.755906,170,0.094176
1938-10-13,155.7957142,170,0.094176
1938-10-14,155.8368871,170,0.094176
1938-10-15,155.8800319,170,0.094176
1938-10-16,155.9248383,170,0.094176
1938-10-17,155.9714826,170,0.094176
1938-10-18,156.0200684,170,0.094176
1938-10-19,156.0703828,170,0.094176
1938-10-20,156.1225124,170,0.094176
1938-10-21,156.1766749,170,0.094176
1938-10-22,156.1170761,170,0.094176
1938-10-23,156.0674862,170,0.094176
1938-10-24,156.0316757,170,0.094176
1938-10-25,155.0133042,170,0.094176
1938-10-26,154.1280732,170,0.094176
1938-10-27,153.449971,170,0.094176
1938-10-28,153.0712071,170,0.094176
1938-10-29,151.380548,170,0.094176
1938-10-30,149.96227,170,0.094176
1938-10-31,148.9181235,170,0.094176
1938-11-01,149.0233881,170,0.0901152
1938-11-02,149.1556307,170,0.0901152
1938-11-03,149.3058661,170,0.0901152
1938-11-04,149.4777791,170,0.0901152
1938-11-05,149.665949,170,0.0901152
1938-11-06,149.8679774,170,0.0901152
1938-11-07,150.0782809,170,0.0901152
1938-11-08,150.2946068,170,0.0901152
1938-11-09,150.513659,170,0.0901152
1938-11-10,150.7170537,170,0.0901152
1938-11-11,150.9043253,170,0.0901152
1938-11-12,151.0762297,170,0.0901152
1938-11-13,151.2377427,170,0.0901152
1938-11-14,151.3918655,170,0.0901152
1938-11-15,151.5415309,170,0.0901152
1938-11-16,151.6865135,170,0.0901152
1938-11-17,151.8266094,170,0.0901152
1938-11-18,151.9606642,170,0.0901152
1938-11-19,152.0863644,170,0.0901152
1938-11-20,152.2061057,170,0.0901152
1938-11-21,152.3222958,170,0.0901152
1938-11-22,152.4336015,170,0.0901152
1938-11-23,152.541759,170,0.0901152
1938-11-24,152.5508228,170,0.0901152
1938-11-25,152.5846891,170,0.0901152
1938-11-26,152.636184,170,0.0901152
1938-11-27,152.7006682,170,0.0901152
1938-11-28,152.7758323,170,0.0901152
1938-11-29,152.7730332,170,0.0901152
1938-11-30,152.7885395,170,0.0901152
1938-12-01,152.6596974,170,0.0824256
1938-12-02,152.1493973,170,0.0824256
1938-12-03,151.344857,170,0.0824256
1938-12-04,150.7590269,170,0.0824256
1938-12-05,150.3332797,170,0.0824256
1938-12-06,150.0903102,170,0.0824256
1938-12-07,149.9540427,170,0.0824256
1938-12-08,149.8969648,170,0.0824256
1938-12-09,149.9324982,170,0.0824256
1938-12-10,150.0150648,170,0.0824256
1938-12-11,150.150928,170,0.0824256
1938-12-12,150.3244753,170,0.0824256
1938-12-13,150.5232154,170,0.0824256
1938-12-14,150.7373012,170,0.0824256
1938-12-15,150.9642264,170,0.0824256
1938-12-16,151.2025181,170,0.0824256
1938-12-17,151.4476055,170,0.0824256
1938-12-18,151.6653672,170,0.0824256
1938-12-19,151.8638098,170,0.0824256
1938-12-20,152.0528668,170,0.0824256
1938-12-21,152.2264109,170,0.0824256
1938-12-22,152.3863027,170,0.0824256
1938-12-23,152.5332918,170,0.0824256
1938-12-24,152.6662915,170,0.0824256
1938-12-25,152.7899505,170,0.0824256
1938-12-26,152.9060577,170,0.0824256
1938-12-27,153.0163835,170,0.0824256
1938-12-28,153.1176639,170,0.0824256
1938-12-29,153.163505,170,0.0824256
1938-12-30,153.2212327,170,0.0824256
1938-12-31,153.133626,170,0.0824256
1939-01-01,152.6418973,170,0.086832
1939-01-02,152.6602433,170,0.086832
1939-01-03,152.8534403,170,0.086832
1939-01-04,152.5516483,170,0.086832
1939-01-05,152.3389961,170,0.086832
1939-01-06,152.1597221,170,0.086832
1939-01-07,152.0557693,170,0.086832
1939-01-08,152.0461229,170,0.086832
1939-01-09,152.0759165,170,0.086832
1939-01-10,152.1187206,170,0.086832
1939-01-11,152.2017191,170,0.086832
1939-01-12,152.3022216,170,0.086832
1939-01-13,152.434456,170,0.086832
1939-01-14,152.5840589,170,0.086832
1939-01-15,152.7455803,170,0.086832
1939-01-16,152.9222868,170,0.086832
1939-01-17,153.1060924,170,0.086832
1939-01-18,153.2698365,170,0.086832
1939-01-19,153.4208158,170,0.086832
1939-01-20,153.5223254,170,0.086832
1939-01-21,154.2521706,170,0.086832
1939-01-22,153.8127201,170,0.086832
1939-01-23,156.8156949,170,0.086832
1939-01-24,152.3078108,170,0.086832
1939-01-25,149.2834097,170,0.086832
1939-01-26,147.6268274,170,0.086832
1939-01-27,146.2724236,170,0.086832
1939-01-28,145.4518479,170,0.086832
1939-01-29,144.9596227,170,0.086832
1939-01-30,146.1059293,170,0.086832
1939-01-31,143.7360274,170,0.086832
1939-02-01,140.9308719,170,0.09072
1939-02-02,141.0998579,170,0.09072
1939-02-03,141.2824478,170,0.09072
1939-02-04,141.4535544,170,0.09072
1939-02-05,141.7285404,170,0.09072
1939-02-06,146.26695,170,0.09072
1939-02-07,144.6767572,170,0.09072
1939-02-08,120.8227184,170,0.09072
1939-02-09,114.2180586,170,0.09072
1939-02-10,101.0405904,170,0.09072
1939-02-11,90.88952197,170,0.09072
1939-02-12,75.431933,170,0.09072
1939-02-13,68.96409482,170,0.09072
1939-02-14,46.82759883,170,0.09072
1939-02-15,43.57629565,170,0.09072
1939-02-16,45.09263816,170,0.09072
1939-02-17,47.73006102,170,0.09072
1939-02-18,53.67720655,170,0.09072
1939-02-19,59.12079543,170,0.09072
1939-02-20,63.68471097,170,0.09072
1939-02-21,66.49975192,170,0.09072
1939-02-22,68.85740065,170,0.09072
1939-02-23,70.62040332,170,0.09072
1939-02-24,72.97927015,170,0.09072
1939-02-25,74.73766957,170,0.09072
1939-02-26,76.21201716,170,0.09072
1939-02-27,77.36523225,170,0.09072
1939-02-28,78.34564684,170,0.09072
1939-03-01,82.78881581,170,0.093312
1939-03-02,82.63384675,170,0.093312
1939-03-03,82.65067142,170,0.093312
1939-03-04,82.92126252,170,0.093312
1939-03-05,83.72642034,170,0.093312
1939-03-06,84.57843162,170,0.093312
1939-03-07,85.60456856,170,0.093312
1939-03-08,86.73593322,170,0.093312
1939-03-09,87.83505895,170,0.093312
1939-03-10,89.00403939,170,0.093312
1939-03-11,90.63141592,170,0.093312
1939-03-12,92.88105071,170,0.093312
1939-03-13,93.28402096,170,0.093312
1939-03-14,94.13370812,170,0.093312
1939-03-15,95.04538739,170,0.093312
1939-03-16,96.18604686,170,0.093312
1939-03-17,97.35692059,170,0.093312
1939-03-18,98.55395285,170,0.093312
1939-03-19,99.68563672,170,0.093312
1939-03-20,100.7857632,170,0.093312
1939-03-21,101.7753407,170,0.093312
1939-03-22,102.6458599,170,0.093312
1939-03-23,103.3893504,170,0.093312
1939-03-24,104.0191504,170,0.093312
1939-03-25,104.5968582,170,0.093312
1939-03-26,105.1410734,170,0.093312
1939-03-27,105.6244424,170,0.093312
1939-03-28,106.0668122,170,0.093312
1939-03-29,106.8954154,170,0.093312
1939-03-30,107.274277,170,0.093312
1939-03-31,107.6614496,170,0.093312
1939-04-01,108.7759281,170,0.0905472
1939-04-02,108.843427,170,0.0905472
1939-04-03,109.0592989,170,0.0905472
1939-04-04,109.4112844,170,0.0905472
1939-04-05,109.8256546,170,0.0905472
1939-04-06,110.233009,170,0.0905472
1939-04-07,110.6892524,170,0.0905472
1939-04-08,111.1530977,170,0.0905472
1939-04-09,111.6481181,170,0.0905472
1939-04-10,112.1214694,170,0.0905472
1939-04-11,112.5455131,170,0.0905472
1939-04-12,112.936615,170,0.0905472
1939-04-13,113.2626242,170,0.0905472
1939-04-14,113.5433368,170,0.0905472
1939-04-15,113.8074049,170,0.0905472
1939-04-16,114.060266,170,0.0905472
1939-04-17,114.3105914,170,0.0905472
1939-04-18,114.549591,170,0.0905472
1939-04-19,114.7756147,170,0.0905472
1939-04-20,114.9882479,170,0.0905472
1939-04-21,115.1786304,170,0.0905472
1939-04-22,115.3532423,170,0.0905472
1939-04-23,115.5188803,170,0.0905472
1939-04-24,115.6755241,170,0.0905472
1939-04-25,115.8207473,170,0.0905472
1939-04-26,115.9582541,170,0.0905472
1939-04-27,116.0899025,170,0.0905472
1939-04-28,116.2167776,170,0.0905472
1939-04-29,116.3364056,170,0.0905472
1939-04-30,116.4520936,170,0.0905472
1939-05-01,116.5888945,170,0.0909792
1939-05-02,116.7159596,170,0.0909792
1939-05-03,116.8435315,170,0.0909792
1939-05-04,116.9714737,170,0.0909792
1939-05-05,117.0994919,170,0.0909792
1939-05-06,117.2275474,170,0.0909792
1939-05-07,117.3557797,170,0.0909792
1939-05-08,117.4843584,170,0.0909792
1939-05-09,117.6129315,170,0.0909792
1939-05-10,117.7415057,170,0.0909792
1939-05-11,117.8697723,170,0.0909792
1939-05-12,117.9972471,170,0.0909792
1939-05-13,118.1238221,170,0.0909792
1939-05-14,118.2465208,170,0.0909792
1939-05-15,118.3644773,170,0.0909792
1939-05-16,118.4795442,170,0.0909792
1939-05-17,118.5907028,170,0.0909792
1939-05-18,118.6956459,170,0.0909792
1939-05-19,118.7978143,170,0.0909792
1939-05-20,118.8893269,170,0.0909792
1939-05-21,118.9901922,170,0.0909792
1939-05-22,119.0957356,170,0.0909792
1939-05-23,119.2058275,170,0.0909792
1939-05-24,119.3217025,170,0.0909792
1939-05-25,119.4413841,170,0.0909792
1939-05-26,119.5656752,170,0.0909792
1939-05-27,119.6934373,170,0.0909792
1939-05-28,119.824757,170,0.0909792
1939-05-29,119.9592291,170,0.0909792
1939-05-30,120.0964846,170,0.0909792
1939-05-31,120.2363027,170,0.0909792
1939-06-01,120.3815404,170,0.0922752
1939-06-02,120.5323521,170,0.0922752
1939-06-03,120.6863406,170,0.0922752
1939-06-04,120.8430766,170,0.0922752
1939-06-05,121.0021236,170,0.0922752
1939-06-06,121.1632757,170,0.0922752
1939-06-07,121.3259025,170,0.0922752
1939-06-08,121.4893795,170,0.0922752
1939-06-09,121.6530349,170,0.0922752
1939-06-10,121.8166436,170,0.0922752
1939-06-11,121.9797533,170,0.0922752
1939-06-12,122.1424696,170,0.0922752
1939-06-13,122.3042083,170,0.0922752
1939-06-14,122.4603518,170,0.0922752
1939-06-15,122.6134319,170,0.0922752
1939-06-16,122.7562845,170,0.0922752
1939-06-17,122.8949972,170,0.0922752
1939-06-18,123.0303774,170,0.0922752
1939-06-19,123.1624362,170,0.0922752
1939-06-20,123.2901624,170,0.0922752
1939-06-21,123.4122018,170,0.0922752
1939-06-22,123.5316164,170,0.0922752
1939-06-23,123.6486126,170,0.0922752
1939-06-24,123.7633501,170,0.0922752
1939-06-25,123.8743661,170,0.0922752
1939-06-26,123.9821313,170,0.0922752
1939-06-27,124.0882238,170,0.0922752
1939-06-28,124.1940295,170,0.0922752
1939-06-29,124.2976272,170,0.0922752
1939-06-30,124.3982425,170,0.0922752
1939-07-01,124.506654,170,0.089424
1939-07-02,124.6240225,170,0.089424
1939-07-03,124.7423337,170,0.089424
1939-07-04,124.8617968,170,0.089424
1939-07-05,124.9823672,170,0.089424
1939-07-06,125.1041153,170,0.089424
1939-07-07,125.2271101,170,0.089424
1939-07-08,125.3514822,170,0.089424
1939-07-09,125.4771584,170,0.089424
1939-07-10,125.6041527,170,0.089424
1939-07-11,125.7324164,170,0.089424
1939-07-12,125.8619264,170,0.089424
1939-07-13,125.9926443,170,0.089424
1939-07-14,126.1245261,170,0.089424
1939-07-15,126.2575448,170,0.089424
1939-07-16,126.3358665,170,0.089424
1939-07-17,126.4249142,170,0.089424
1939-07-18,126.5261381,170,0.089424
1939-07-19,126.6356428,170,0.089424
1939-07-20,126.752259,170,0.089424
1939-07-21,126.8764451,170,0.089424
1939-07-22,127.0106329,170,0.089424
1939-07-23,127.1529476,170,0.089424
1939-07-24,127.3046894,170,0.089424
1939-07-25,127.4652926,170,0.089424
1939-07-26,127.6344358,170,0.089424
1939-07-27,127.8123538,170,0.089424
1939-07-28,127.9976581,170,0.089424
1939-07-29,128.1912816,170,0.089424
1939-07-30,128.3928192,170,0.089424
1939-07-31,128.6009908,170,0.089424
1939-08-01,128.772711,170,0.0914976
1939-08-02,128.936211,170,0.0914976
1939-08-03,129.0942585,170,0.0914976
1939-08-04,129.2455828,170,0.0914976
1939-08-05,129.3939764,170,0.0914976
1939-08-06,129.5391437,170,0.0914976
1939-08-07,129.6812368,170,0.0914976
1939-08-08,129.818819,170,0.0914976
1939-08-09,129.9528046,170,0.0914976
1939-08-10,130.0850508,170,0.0914976
1939-08-11,130.2168464,170,0.0914976
1939-08-12,130.3457304,170,0.0914976
1939-08-13,130.4703191,170,0.0914976
1939-08-14,130.5931112,170,0.0914976
1939-08-15,130.7135168,170,0.0914976
1939-08-16,130.8325514,170,0.0914976
1939-08-17,130.9297323,170,0.0914976
1939-08-18,131.0311926,170,0.0914976
1939-08-19,131.1371383,170,0.0914976
1939-08-20,131.2474916,170,0.0914976
1939-08-21,131.3640742,170,0.0914976
1939-08-22,131.4857051,170,0.0914976
1939-08-23,131.6110116,170,0.0914976
1939-08-24,131.74001,170,0.0914976
1939-08-25,131.872388,170,0.0914976
1939-08-26,132.0085149,170,0.0914976
1939-08-27,132.1476977,170,0.0914976
1939-08-28,132.2900165,170,0.0914976
1939-08-29,132.4354218,170,0.0914976
1939-08-30,132.5834793,170,0.0914976
1939-08-31,132.7341485,170,0.0914976
1939-09-01,132.889101,170,0.096336
1939-09-02,133.0371217,170,0.096336
1939-09-03,133.1888741,170,0.096336
1939-09-04,133.3437243,170,0.096336
1939-09-05,133.501424,170,0.096336
1939-09-06,133.6618094,170,0.096336
1939-09-07,133.824899,170,0.096336
1939-09-08,133.9905474,170,0.096336
1939-09-09,134.1575421,170,0.096336
1939-09-10,134.32559,170,0.096336
1939-09-11,134.4944223,170,0.096336
1939-09-12,134.6634463,170,0.096336
1939-09-13,134.8322852,170,0.096336
1939-09-14,135.0010206,170,0.096336
1939-09-15,135.1695732,170,0.096336
1939-09-16,135.3361745,170,0.096336
1939-09-17,135.4975065,170,0.096336
1939-09-18,135.6546748,170,0.096336
1939-09-19,135.8081235,170,0.096336
1939-09-20,135.9590513,170,0.096336
1939-09-21,136.1059595,170,0.096336
1939-09-22,136.2511057,170,0.096336
1939-09-23,136.3947343,170,0.096336
1939-09-24,136.5368564,170,0.096336
1939-09-25,136.6748306,170,0.096336
1939-09-26,136.8105146,170,0.096336
1939-09-27,136.9422153,170,0.096336
1939-09-28,137.0707748,170,0.096336
1939-09-29,137.1986709,170,0.096336
1939-09-30,137.3245968,170,0.096336
1939-10-01,137.3837691,170,0.094176
1939-10-02,137.4556501,170,0.094176
1939-10-03,137.5270676,170,0.094176
1939-10-04,137.5983746,170,0.094176
1939-10-05,137.6687725,170,0.094176
1939-10-06,137.7388687,170,0.094176
1939-10-07,137.794588,170,0.094176
1939-10-08,137.8541294,170,0.094176
1939-10-09,137.915413,170,0.094176
1939-10-10,137.979034,170,0.094176
1939-10-11,138.0451008,170,0.094176
1939-10-12,138.1131941,170,0.094176
1939-10-13,138.1841478,170,0.094176
1939-10-14,138.256965,170,0.094176
1939-10-15,138.3314273,170,0.094176
1939-10-16,138.4073585,170,0.094176
1939-10-17,138.4849292,170,0.094176
1939-10-18,138.5329123,170,0.094176
1939-10-19,138.5867773,170,0.094176
1939-10-20,138.647708,170,0.094176
1939-10-21,138.7151389,170,0.094176
1939-10-22,138.6230602,170,0.094176
1939-10-23,138.6008458,170,0.094176
1939-10-24,138.6293347,170,0.094176
1939-10-25,138.681079,170,0.094176
1939-10-26,138.7460217,170,0.094176
1939-10-27,138.8229219,170,0.094176
1939-10-28,138.9093234,170,0.094176
1939-10-29,138.8687211,170,0.094176
1939-10-30,138.869192,170,0.094176
1939-10-31,138.8966119,170,0.094176
1939-11-01,139.0254783,170,0.0901152
1939-11-02,139.0924131,170,0.0901152
1939-11-03,138.9637691,170,0.0901152
1939-11-04,138.298727,170,0.0901152
1939-11-05,143.1160312,170,0.0901152
1939-11-06,138.4223375,170,0.0901152
1939-11-07,134.9360006,170,0.0901152
1939-11-08,132.1267471,170,0.0901152
1939-11-09,130.5826282,170,0.0901152
1939-11-10,129.7262786,170,0.0901152
1939-11-11,129.2190974,170,0.0901152
1939-11-12,129.1953456,170,0.0901152
1939-11-13,129.2799753,170,0.0901152
1939-11-14,129.5182163,170,0.0901152
1939-11-15,129.903841,170,0.0901152
1939-11-16,130.4155449,170,0.0901152
1939-11-17,130.9604761,170,0.0901152
1939-11-18,131.548803,170,0.0901152
1939-11-19,132.0992763,170,0.0901152
1939-11-20,132.5828808,170,0.0901152
1939-11-21,133.0289075,170,0.0901152
1939-11-22,133.4706189,170,0.0901152
1939-11-23,133.8552581,170,0.0901152
1939-11-24,134.2024041,170,0.0901152
1939-11-25,134.5140282,170,0.0901152
1939-11-26,135.2300307,170,0.0901152
1939-11-27,136.5463101,170,0.0901152
1939-11-28,136.9257896,170,0.0901152
1939-11-29,133.8374652,170,0.0901152
1939-11-30,131.4879024,170,0.0901152
1939-12-01,130.8893597,170,0.0824256
1939-12-02,129.4487843,170,0.0824256
1939-12-03,128.5728464,170,0.0824256
1939-12-04,128.2686432,170,0.0824256
1939-12-05,128.2076567,170,0.0824256
1939-12-06,128.3444406,170,0.0824256
1939-12-07,128.7207138,170,0.0824256
1939-12-08,129.8802722,170,0.0824256
1939-12-09,129.6352955,170,0.0824256
1939-12-10,129.6565413,170,0.0824256
1939-12-11,129.9133855,170,0.0824256
1939-12-12,132.7105698,170,0.0824256
1939-12-13,129.8586304,170,0.0824256
1939-12-14,128.9816553,170,0.0824256
1939-12-15,128.5004223,170,0.0824256
1939-12-16,128.5184827,170,0.0824256
1939-12-17,128.9609147,170,0.0824256
1939-12-18,129.5360396,170,0.0824256
1939-12-19,130.3695697,170,0.0824256
1939-12-20,131.3434082,170,0.0824256
1939-12-21,132.309614,170,0.0824256
1939-12-22,133.1241278,170,0.0824256
1939-12-23,133.8537768,170,0.0824256
1939-12-24,134.4128135,170,0.0824256
1939-12-25,134.9477852,170,0.0824256
1939-12-26,136.5023992,170,0.0824256
1939-12-27,136.2296344,170,0.0824256
1939-12-28,136.1224885,170,0.0824256
1939-12-29,136.1963239,170,0.0824256
1939-12-30,136.4753247,170,0.0824256
1939-12-31,136.8735346,170,0.0824256
1940-01-01,138.0826428,170,0.086832
1940-01-02,137.8525353,170,0.086832
1940-01-03,137.7349023,170,0.086832
1940-01-04,137.8769731,170,0.086832
1940-01-05,138.3146155,170,0.086832
1940-01-06,138.8606369,170,0.086832
1940-01-07,139.4055881,170,0.086832
1940-01-08,140.0235667,170,0.086832
1940-01-09,140.5102692,170,0.086832
1940-01-10,140.9613035,170,0.086832
1940-01-11,141.3698377,170,0.086832
1940-01-12,141.7428759,170,0.086832
1940-01-13,142.0840136,170,0.086832
1940-01-14,142.3586606,170,0.086832
1940-01-15,143.1433003,170,0.086832
1940-01-16,143.1090464,170,0.086832
1940-01-17,144.3032591,170,0.086832
1940-01-18,143.3236905,170,0.086832
1940-01-19,142.594177,170,0.086832
1940-01-20,142.0291417,170,0.086832
1940-01-21,141.8202612,170,0.086832
1940-01-22,141.7871029,170,0.086832
1940-01-23,141.9065414,170,0.086832
1940-01-24,142.036617,170,0.086832
1940-01-25,142.2903884,170,0.086832
1940-01-26,142.5811529,170,0.086832
1940-01-27,142.9518406,170,0.086832
1940-01-28,143.3320631,170,0.086832
1940-01-29,143.6926577,170,0.086832
1940-01-30,143.9989717,170,0.086832
1940-01-31,144.2654847,170,0.086832
1940-02-01,144.2785383,170,0.09072
1940-02-02,144.3780044,170,0.09072
1940-02-03,144.4729992,170,0.09072
1940-02-04,144.5654091,170,0.09072
1940-02-05,144.6547736,170,0.09072
1940-02-06,144.7407697,170,0.09072
1940-02-07,144.8227158,170,0.09072
1940-02-08,144.898542,170,0.09072
1940-02-09,144.9697012,170,0.09072
1940-02-10,145.0300023,170,0.09072
1940-02-11,145.0962931,170,0.09072
1940-02-12,145.1662664,170,0.09072
1940-02-13,145.2389475,170,0.09072
1940-02-14,145.3133514,170,0.09072
1940-02-15,145.3886894,170,0.09072
1940-02-16,145.4645656,170,0.09072
1940-02-17,145.5250188,170,0.09072
1940-02-18,145.5914947,170,0.09072
1940-02-19,145.6625608,170,0.09072
1940-02-20,145.7375785,170,0.09072
1940-02-21,145.7709787,170,0.09072
1940-02-22,145.7401128,170,0.09072
1940-02-23,145.0295736,170,0.09072
1940-02-24,146.7193986,170,0.09072
1940-02-25,145.0038786,170,0.09072
1940-02-26,143.6474134,170,0.09072
1940-02-27,142.7509879,170,0.09072
1940-02-28,141.9521069,170,0.09072
1940-02-29,141.588222,170,0.09072
1940-03-01,141.3287381,170,0.093312
1940-03-02,141.1739855,170,0.093312
1940-03-03,141.1727597,170,0.093312
1940-03-04,141.2390912,170,0.093312
1940-03-05,141.3574569,170,0.093312
1940-03-06,141.5470197,170,0.093312
1940-03-07,141.7783783,170,0.093312
1940-03-08,142.0264136,170,0.093312
1940-03-09,142.3038992,170,0.093312
1940-03-10,142.5767354,170,0.093312
1940-03-11,142.8237462,170,0.093312
1940-03-12,143.070449,170,0.093312
1940-03-13,143.3085038,170,0.093312
1940-03-14,143.511032,170,0.093312
1940-03-15,143.699111,170,0.093312
1940-03-16,143.8827069,170,0.093312
1940-03-17,144.0501133,170,0.093312
1940-03-18,144.2034867,170,0.093312
1940-03-19,144.3461568,170,0.093312
1940-03-20,144.4806567,170,0.093312
1940-03-21,144.6008912,170,0.093312
1940-03-22,144.7101646,170,0.093312
1940-03-23,144.8112979,170,0.093312
1940-03-24,144.9074522,170,0.093312
1940-03-25,145.0008878,170,0.093312
1940-03-26,145.09114,170,0.093312
1940-03-27,145.1781208,170,0.093312
1940-03-28,145.2606878,170,0.093312
1940-03-29,145.3375893,170,0.093312
1940-03-30,145.4081855,170,0.093312
1940-03-31,145.4757523,170,0.093312
1940-04-01,145.4893459,170,0.0905472
1940-04-02,145.5107091,170,0.0905472
1940-04-03,145.54115,170,0.0905472
1940-04-04,145.5806456,170,0.0905472
1940-04-05,145.6266917,170,0.0905472
1940-04-06,145.6819512,170,0.0905472
1940-04-07,145.7430754,170,0.0905472
1940-04-08,145.8091322,170,0.0905472
1940-04-09,145.8814844,170,0.0905472
1940-04-10,145.9593863,170,0.0905472
1940-04-11,146.0418612,170,0.0905472
1940-04-12,146.1295902,170,0.0905472
1940-04-13,146.2221041,170,0.0905472
1940-04-14,146.3174422,170,0.0905472
1940-04-15,146.4147352,170,0.0905472
1940-04-16,146.5137226,170,0.0905472
1940-04-17,146.6141339,170,0.0905472
1940-04-18,146.7155599,170,0.0905472
1940-04-19,146.8176384,170,0.0905472
1940-04-20,146.9201115,170,0.0905472
1940-04-21,147.0227402,170,0.0905472
1940-04-22,147.1244537,170,0.0905472
1940-04-23,147.2236922,170,0.0905472
1940-04-24,147.3183957,170,0.0905472
1940-04-25,147.409088,170,0.0905472
1940-04-26,147.4975831,170,0.0905472
1940-04-27,147.5842619,170,0.0905472
1940-04-28,147.6685247,170,0.0905472
1940-04-29,147.7502767,170,0.0905472
1940-04-30,147.8291428,170,0.0905472
1940-05-01,147.9051266,170,0.0909792
1940-05-02,147.96704,170,0.0909792
1940-05-03,148.0277423,170,0.0909792
1940-05-04,148.0446537,170,0.0909792
1940-05-05,147.7479839,170,0.0909792
1940-05-06,146.5426402,170,0.0909792
1940-05-07,146.75397,170,0.0909792
1940-05-08,146.5491979,170,0.0909792
1940-05-09,145.4881632,170,0.0909792
1940-05-10,144.7284858,170,0.0909792
1940-05-11,144.1323062,170,0.0909792
1940-05-12,143.7532261,170,0.0909792
1940-05-13,143.5418009,170,0.0909792
1940-05-14,143.4467499,170,0.0909792
1940-05-15,143.4507626,170,0.0909792
1940-05-16,143.4862474,170,0.0909792
1940-05-17,143.6168199,170,0.0909792
1940-05-18,143.7501221,170,0.0909792
1940-05-19,143.954006,170,0.0909792
1940-05-20,144.181642,170,0.0909792
1940-05-21,144.422902,170,0.0909792
1940-05-22,144.6611497,170,0.0909792
1940-05-23,144.9045289,170,0.0909792
1940-05-24,145.1066335,170,0.0909792
1940-05-25,145.2990632,170,0.0909792
1940-05-26,145.4955006,170,0.0909792
1940-05-27,145.6784803,170,0.0909792
1940-05-28,145.8455747,170,0.0909792
1940-05-29,146.0032361,170,0.0909792
1940-05-30,146.1517407,170,0.0909792
1940-05-31,146.2950203,170,0.0909792
1940-06-01,146.3868586,170,0.0922752
1940-06-02,146.4791692,170,0.0922752
1940-06-03,146.5696377,170,0.0922752
1940-06-04,146.6572452,170,0.0922752
1940-06-05,146.7421874,170,0.0922752
1940-06-06,146.8251247,170,0.0922752
1940-06-07,146.9048292,170,0.0922752
1940-06-08,146.9810762,170,0.0922752
1940-06-09,147.0557559,170,0.0922752
1940-06-10,147.1295861,170,0.0922752
1940-06-11,147.2025578,170,0.0922752
1940-06-12,147.2737469,170,0.0922752
1940-06-13,147.3440453,170,0.0922752
1940-06-14,147.4128847,170,0.0922752
1940-06-15,147.4805004,170,0.0922752
1940-06-16,147.5469777,170,0.0922752
1940-06-17,147.5306133,170,0.0922752
1940-06-18,146.8605806,170,0.0922752
1940-06-19,147.5431881,170,0.0922752
1940-06-20,146.4312272,170,0.0922752
1940-06-21,144.697316,170,0.0922752
1940-06-22,143.5268645,170,0.0922752
1940-06-23,142.6726018,170,0.0922752
1940-06-24,141.9869986,170,0.0922752
1940-06-25,141.4492637,170,0.0922752
1940-06-26,141.0693077,170,0.0922752
1940-06-27,140.9033539,170,0.0922752
1940-06-28,140.8854254,170,0.0922752
1940-06-29,140.9797865,170,0.0922752
1940-06-30,141.0949303,170,0.0922752
1940-07-01,141.4629723,170,0.089424
1940-07-02,141.5291994,170,0.089424
1940-07-03,141.6897858,170,0.089424
1940-07-04,141.9199225,170,0.089424
1940-07-05,142.2080498,170,0.089424
1940-07-06,142.5157874,170,0.089424
